sex;function;km_transport;nationality;contract_pct;base_salary;clob;nr_managers_above;manager;direct;CLA_domain;grading;maritalstatus;years_of_services;age
Vrouw;Cabin Attendant 2;48;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;25;58
Vrouw;Cabin Attendant 2;43;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;33;58
Vrouw;Cabin Attendant 2;37;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;34;60
Vrouw;Cabin Attendant 2;104;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;32;59
Vrouw;Cabin Attendant 2;9;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;37;59
Vrouw;Cabin Attendant 2;54;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;32;55
Vrouw;Cabin Attendant 2;999;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;39;59
Vrouw;Cabin Attendant 2;54;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;26;55
Vrouw;Cabin Attendant 2;62;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;31;58
Vrouw;Cabin Attendant 2;999;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;30;55
Vrouw;Cabin Attendant 2;192;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;33;58
Vrouw;Cabin Attendant 2;40;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;18;55
Vrouw;Cabin Attendant 2;13;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;26;59
Vrouw;Cabin Attendant 2;22;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;31;58
Vrouw;Cabin Attendant 2;93;NL;80;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;30;60
Vrouw;Cabin Attendant 2;9;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;30;55
Vrouw;Cabin Attendant 2;30;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;32;60
Vrouw;Cabin Attendant 2;118;NL;100;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;27;56
Vrouw;Cabin Attendant 2;70;NL;80;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;34;60
Vrouw;Cabin Attendant 2;106;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;38;63
Vrouw;Cabin Attendant 2;58;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;34;57
Vrouw;Cabin Attendant 2;41;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;33;59
Vrouw;Cabin Attendant 2;19;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;31;55
Vrouw;Cabin Attendant 2;84;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;26;55
Vrouw;Cabin Attendant 2;38;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;34;58
Vrouw;Cabin Attendant 2;20;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;27;56
Vrouw;Cabin Attendant 2;48;NL;100;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;30;56
Vrouw;Cabin Attendant 2;50;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;32;58
Vrouw;Cabin Attendant 2;202;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;32;56
Vrouw;Cabin Attendant 2;87;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;31;59
Vrouw;Cabin Attendant 2;33;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;24;57
Vrouw;Cabin Attendant 2;135;NL;80;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;28;55
Vrouw;Cabin Attendant 2;24;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;29;56
Vrouw;Cabin Attendant 2;68;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;33;55
Vrouw;Cabin Attendant 2;36;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;42;62
Vrouw;Cabin Attendant 2;124;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;18;59
Vrouw;Cabin Attendant 2;28;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;32;59
Vrouw;Cabin Attendant 2;18;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;34;61
Vrouw;Cabin Attendant 2;87;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;35;56
Vrouw;Cabin Attendant 2;38;NL;100;6,450775577;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;11;61
Vrouw;Cabin Attendant 2;17;NL;100;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;31;56
Vrouw;Cabin Attendant 2;47;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;21;56
Vrouw;Cabin Attendant 2;41;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;30;56
Vrouw;Cabin Attendant 2;16;NL;80;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;32;56
Vrouw;Cabin Attendant 2;182;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;34;58
Vrouw;Cabin Attendant 2;123;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;26;55
Vrouw;Cabin Attendant 2;39;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;35;55
Vrouw;Cabin Attendant 2;42;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;30;55
Vrouw;Cabin Attendant 2;27;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;30;57
Vrouw;Cabin Attendant 2;10;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;28;58
Vrouw;Cabin Attendant 2;14;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;31;55
Vrouw;Cabin Attendant 2;123;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;33;58
Vrouw;Cabin Attendant 2;51;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;26;55
Vrouw;Cabin Attendant 2;49;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;26;56
Vrouw;Cabin Attendant 2;107;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;25;58
Vrouw;Cabin Attendant 2;49;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;32;57
Vrouw;Cabin Attendant 2;11;NL;100;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;32;61
Vrouw;Cabin Attendant 2;9;NL;80;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;35;61
Vrouw;Cabin Attendant 2;30;NL;100;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;23;62
Vrouw;Cabin Attendant 2;31;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;30;55
Vrouw;Cabin Attendant 2;90;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;31;57
Vrouw;Cabin Attendant 2;79;NL;100;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;30;55
Vrouw;Cabin Attendant 2;226;NL;100;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;40;60
Vrouw;Cabin Attendant 2;58;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;31;58
Vrouw;Cabin Attendant 2;205;NL;100;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;31;59
Vrouw;Cabin Attendant 2;215;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;34;61
Vrouw;Cabin Attendant 2;77;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;23;55
Vrouw;Cabin Attendant 2;85;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;22;56
Vrouw;Cabin Attendant 2;49;NL;100;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;34;60
Vrouw;Cabin Attendant 2;84;NL;100;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;32;55
Vrouw;Cabin Attendant 2;59;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;25;57
Vrouw;Cabin Attendant 2;125;NL;100;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;29;55
Vrouw;Cabin Attendant 2;17;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;30;55
Vrouw;Cabin Attendant 2;15;NL;80;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Separated;24;55
Vrouw;Cabin Attendant 2;19;NL;100;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Single;30;59
Vrouw;Cabin Attendant 2;49;NL;50;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;19;55
Vrouw;Cabin Attendant 2;155;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;34;58
Vrouw;Cabin Attendant 2;89;NL;66,7;6,529886939;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;29;56
Vrouw;Purser;48;NL;50;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Separated;35;61
Vrouw;Purser;25;NL;80;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Single;33;59
Vrouw;Purser;14;NL;66,7;6,858922336;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;23;60
Vrouw;Purser;66;NL;100;6,63630012;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;29;57
Vrouw;Purser;26;NL;100;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;32;56
Vrouw;Purser;19;NL;66,7;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;32;56
Vrouw;Purser;5;NL;66,7;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Separated;23;60
Vrouw;Purser;27;NL;100;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Single;34;57
Vrouw;Purser;36;NL;50;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;31;55
Vrouw;Purser;170;NL;100;6,600720924;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;11;57
Vrouw;Purser;121;NL;66,7;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Single;26;55
Vrouw;Purser;45;NL;100;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;33;57
Vrouw;Purser;15;NL;66,7;6,561177492;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;9;59
Vrouw;Purser;44;NL;50;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;23;57
Vrouw;Purser;34;NL;50;6,63630012;clob_1;5;0;0;KLM Cabin;grade_1;Single;30;55
Vrouw;Purser;21;NL;66,7;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;31;58
Vrouw;Purser;78;NL;66,7;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;30;59
Vrouw;Purser;24;NL;100;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Separated;33;62
Vrouw;Purser;64;NL;80;6,858922336;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;29;55
Vrouw;Purser;22;NL;50;6,784618214;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;24;55
Vrouw;Purser;84;NL;66,7;6,896084175;clob_1;5;0;0;KLM Cabin;grade_1;Separated;23;60
Vrouw;Purser;999;NL;50;6,99708393;clob_1;5;0;0;KLM Cabin;grade_1;Separated;32;60
Vrouw;Purser;17;NL;66,7;6,784618214;clob_1;5;0;0;KLM Cabin;grade_1;Single;37;61
Vrouw;Purser;9;NL;100;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Single;28;55
Vrouw;Purser;90;NL;80;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Single;35;59
Vrouw;Purser;150;NL;100;7,029007751;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;32;56
Vrouw;Purser;107;NL;50;6,821775127;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;31;56
Vrouw;Purser;57;NL;80;6,670788255;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;11;55
Vrouw;Purser;146;NL;50;6,821775127;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;18;58
Vrouw;Purser;87;NL;66,7;6,821775127;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;15;55
Vrouw;Senior Purser;109;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;36;58
Vrouw;Senior Purser;10;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;32;61
Vrouw;Senior Purser;51;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Separated;30;58
Vrouw;Senior Purser;52;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Single;35;58
Vrouw;Senior Purser;41;NL;80;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;36;59
Vrouw;Senior Purser;40;NL;50;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;31;55
Vrouw;Senior Purser;15;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Single;34;57
Vrouw;Senior Purser;14;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;37;61
Vrouw;Senior Purser;14;NL;50;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;30;55
Vrouw;Senior Purser;97;NL;80;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Separated;37;59
Vrouw;Senior Purser;126;NL;50;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;33;55
Vrouw;Senior Purser;44;NL;80;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;30;56
Vrouw;Senior Purser;22;NL;80;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;32;56
Vrouw;Senior Purser;15;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Separated;33;61
Vrouw;Senior Purser;51;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;34;55
Vrouw;Senior Purser;;NL;50;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;35;56
Vrouw;Senior Purser;178;NL;50;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;35;58
Vrouw;Senior Purser;68;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;34;62
Vrouw;Senior Purser;11;NL;80;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;31;56
Vrouw;Senior Purser;33;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;36;57
Vrouw;Senior Purser;21;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;35;56
Vrouw;Senior Purser;52;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;31;58
Vrouw;Senior Purser;74;Not NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Separated;37;61
Vrouw;Senior Purser;116;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;36;58
Vrouw;Senior Purser;33;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;30;60
Vrouw;Senior Purser;55;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;33;56
Vrouw;Senior Purser;59;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Separated;35;57
Vrouw;Senior Purser;22;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Separated;32;56
Vrouw;Senior Purser;;NL;50;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;33;58
Vrouw;Senior Purser;179;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Separated;37;58
Vrouw;Senior Purser;197;NL;50;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;34;59
Vrouw;Senior Purser;11;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;34;55
Vrouw;Senior Purser;68;NL;80;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;31;55
Vrouw;Senior Purser;24;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;36;60
Vrouw;Senior Purser;37;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;30;55
Vrouw;Senior Purser;;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Single;34;59
Vrouw;Senior Purser;23;NL;100;7,118074996;clob_1;5;0;0;KLM Cabin;grade_1;Single;29;57
Vrouw;Senior Purser;19;NL;50;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;33;59
Vrouw;Senior Purser;292;NL;50;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;37;58
Vrouw;Senior Purser;12;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Single;30;55
Vrouw;Senior Purser;40;NL;80;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;30;57
Vrouw;Senior Purser;13;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Separated;34;57
Vrouw;Senior Purser;45;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;35;59
Vrouw;Senior Purser;26;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;33;57
Vrouw;Senior Purser;59;NL;80;7,118074996;clob_1;5;0;0;KLM Cabin;grade_1;Separated;25;59
Vrouw;Senior Purser;44;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Separated;34;60
Vrouw;Senior Purser;5;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;37;60
Vrouw;Senior Purser;135;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;34;56
Vrouw;Senior Purser;11;NL;80;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;33;57
Vrouw;Senior Purser;11;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Single;32;60
Vrouw;Senior Purser;66;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;35;60
Vrouw;Senior Purser;14;NL;80;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Single;31;57
Vrouw;Senior Purser;109;NL;66,7;7,118074996;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;29;58
Vrouw;Senior Purser;65;NL;50;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Separated;34;61
Vrouw;Senior Purser;57;NL;50;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;37;59
Vrouw;Senior Purser;43;NL;80;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Single;32;61
Vrouw;Senior Purser;147;NL;50;7,118074996;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;27;57
Vrouw;Senior Purser;50;NL;100;7,118074996;clob_1;5;0;0;KLM Cabin;grade_1;Separated;34;57
Vrouw;Senior Purser;12;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Separated;33;57
Vrouw;Senior Purser;21;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;23;56
Vrouw;Senior Purser;40;NL;80;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;36;60
Vrouw;Senior Purser;36;NL;100;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;36;59
Vrouw;Senior Purser;122;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;33;58
Vrouw;Senior Purser;27;NL;50;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;33;57
Vrouw;Senior Purser;9;NL;50;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;34;60
Vrouw;Senior Purser;26;NL;80;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;35;62
Vrouw;Senior Purser;21;NL;100;7,118074996;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;30;55
Vrouw;Senior Purser;30;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;35;55
Vrouw;Senior Purser;31;NL;66,7;7,13993033;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;36;58
Vrouw;Cabin Attendant 1;27;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;23
Vrouw;Cabin Attendant 1;16;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Relationship;0;24
Vrouw;Cabin Attendant 1;70;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;22
Vrouw;Cabin Attendant 1;;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;22
Vrouw;Cabin Attendant 1;;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;22
Vrouw;Cabin Attendant 1;62;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;23
Vrouw;Cabin Attendant 1;17;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;24
Vrouw;Cabin Attendant 1;139;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;24
Vrouw;Cabin Attendant 1;;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;23
Vrouw;Cabin Attendant 1;192;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;24
Vrouw;Cabin Attendant 1;;Not NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;24
Vrouw;Cabin Attendant 1;;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;23
Vrouw;Cabin Attendant 1;;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;23
Vrouw;Cabin Attendant 1;75;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;24
Vrouw;Cabin Attendant 1;22;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;24
Vrouw;Cabin Attendant 1;49;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;24
Vrouw;Cabin Attendant 1;116;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;24
Vrouw;Cabin Attendant 1;;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;24
Vrouw;Cabin Attendant 1;;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;24
Vrouw;Cabin Attendant 1;;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;22
Vrouw;Cabin Attendant 1;;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;24
Vrouw;Cabin Attendant 1;;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;24
Vrouw;Cabin Attendant 1;;NL;100;6,014072302;clob_1;5;0;0;KLM Cabin;grade_1;Single;0;23
Vrouw;Cabin Attendant 1;46;NL;100;6,171118096;clob_5;5;0;0;KLM Cabin;grade_1;Relationship;5;28
Vrouw;Cabin Attendant 1;70;NL;100;6,118035206;clob_5;5;0;0;KLM Cabin;grade_1;Single;5;25
Vrouw;Cabin Attendant 1;111;NL;100;6,171118096;clob_5;5;0;0;KLM Cabin;grade_1;Single;5;27
Vrouw;Cabin Attendant 1;36;NL;100;6,171118096;clob_5;5;0;0;KLM Cabin;grade_1;Single;6;37
Vrouw;Cabin Attendant 1;33;NL;70;6,529886939;clob_5;5;0;0;KLM Cabin;grade_1;Relationship;15;42
Vrouw;Cabin Attendant 1;10;NL;50;6,171118096;clob_5;5;0;0;KLM Cabin;grade_1;Relationship;5;50
Vrouw;Cabin Attendant 1;29;NL;70;6,529886939;clob_5;5;0;0;KLM Cabin;grade_1;Relationship;18;49
Vrouw;Cabin Attendant 2;67;NL;80;6,529886939;clob_5;5;0;0;KLM Cabin;grade_1;Relationship;32;54
Vrouw;Purser;52;NL;70;7,029007751;clob_5;5;0;0;KLM Cabin;grade_1;Separated;27;54
Vrouw;Cabin Attendant 1;28;NL;50;6,529886939;clob_5;5;0;0;KLM Cabin;grade_1;Single;32;55
Vrouw;function_x;96;NL;100;6,387897912;clob_6;5;0;0;Ground;grade_4;Single;0;28
Vrouw;function_x;49;NL;100;6,752449483;clob_6;5;0;0;Ground;grade_4;Relationship;4;32
Vrouw;function_x;31;NL;90;6,706749499;clob_6;6;0;0;Ground;grade_4;Single;0;33
Vrouw;function_x;14;Not NL;100;6,774249607;clob_6;5;1;0;Ground;grade_4;Single;8;33
Vrouw;function_x;44;NL;80;6,881408535;clob_6;5;0;0;Ground;grade_4;Relationship;4;37
Vrouw;function_x;21;NL;90;6,521935219;clob_6;4;0;0;Ground;grade_4;Single;6;35
Vrouw;function_x;7;NL;100;6,694284538;clob_6;5;0;0;Ground;grade_4;Separated;30;53
Vrouw;function_x;14;NL;60;6,694284538;clob_6;5;0;0;Ground;grade_4;Relationship;10;50
Vrouw;function_x;9;NL;80;6,63888753;clob_6;4;0;0;Ground;grade_4;Relationship;0;48
Vrouw;function_x;77;NL;100;6,844810105;clob_6;4;0;0;Ground;grade_4;Single;9;48
Vrouw;function_x;9;NL;60;6,844810105;clob_6;4;0;0;Ground;grade_4;Relationship;8;56
Vrouw;function_x;18;NL;80;6,617649981;clob_6;2;0;0;Ground;grade_4;Relationship;16;59
Vrouw;function_x;7;NL;100;6,34488511;clob_8;6;0;0;Ground;grade_4;Single;0;25
Vrouw;function_x;40;NL;100;6,654668206;clob_8;4;0;0;Ground;grade_4;Single;3;30
Vrouw;function_x;10;NL;90;6,822168275;clob_8;5;0;0;Ground;grade_4;Single;5;34
Vrouw;function_x;28;NL;100;6,752726719;clob_8;5;0;0;Ground;grade_4;Single;0;27
Vrouw;function_x;107;NL;80;6,655479825;clob_8;4;0;0;Ground;grade_4;Relationship;5;34
Vrouw;function_x;61;NL;100;6,455985077;clob_8;4;0;0;Ground;grade_4;Single;0;30
Vrouw;function_x;21;NL;100;6,786111641;clob_8;4;0;0;Ground;grade_4;Single;3;33
Vrouw;function_x;8;NL;100;6,56295747;clob_8;4;0;0;Ground;grade_4;Single;3;29
Vrouw;function_x;20;NL;100;6,462220005;clob_8;5;0;0;Ground;grade_4;Single;0;26
Vrouw;function_x;68;NL;100;6,573977796;clob_8;4;0;0;Ground;grade_4;Single;3;30
Vrouw;function_x;10;NL;100;6,34488511;clob_8;4;0;0;Ground;grade_4;Single;0;29
Vrouw;function_x;7;NL;100;6,802514231;clob_8;5;0;0;Ground;grade_4;Relationship;3;32
